mode,context,question,code,eig
vision,6,Is the purple ship located vertically at A1 and A2?,(and (== (orient Purple) V) (isSubset (set A-1 A-2) (coloredTiles Purple))),0
vision,6,Is the tile at B1 a part of a battleship?,(not (== (color B-1) Water)),0
vision,6,Is the ship located at A1 vertical?,(== (orient (color A-1)) V),0
vision,6,Is the purple ship located vertically starting at A1?,(and (== (orient Purple) V) (isSubset (set A-1) (coloredTiles Purple))),0
vision,6,Is the ship located at B1 part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the purple ship located vertically at A1 and A2?,(and (isSubset (set A-1 A-2) (coloredTiles Purple)) (== (orient Purple) V)),0
vision,6,Is the ship located at B1 horizontal?,(== (orient (color B-1)) H),0
vision,6,Is the ship located at B1 vertical?,(== (orient (color B-1)) V),0
vision,6,Is the purple ship located vertically starting at B1?,(and (== (orient Purple) V) (== (topleft (coloredTiles Purple)) B-1)),0
vision,6,Is the blue battleship oriented horizontally?,(== (orient Blue) H),0
vision,6,Is the ship located at B1 part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the ship located at B1 horizontally oriented?,(== (orient (color B-1)) H),0
vision,6,Is the ship located at B1 part of the vertical purple battleship that has,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the hidden tile at B1 part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the ship located at B1 horizontal?,(== (orient (color B-1)) H),0
vision,6,Is the red battleship located vertically on the grid?,(== (orient Red) V),0.974025
vision,6,Is the purple ship located vertically at A1?,(and (== (orient Purple) V) (isSubset (set A-1) (coloredTiles Purple))),0
vision,6,Is the purple ship located horizontally on the board?,(== (orient Purple) H),0
vision,6,Is the purple ship located vertically on column A?,(and (== (orient Purple) V) (== (colL (topleft (coloredTiles Purple))) A)),0
vision,6,Is the ship located at B1 part of the purple battleship that continues horizontally,(and (== (orient Purple) H) (isSubset (set B-1) (coloredTiles Purple))),0
vision,6,Is the purple ship oriented vertically?,(== (orient Purple) V),0
vision,6,Is the purple ship oriented vertically?,(== (orient Purple) V),0
vision,6,Is the ship located at A1 horizontal?,(== (orient (color A-1)) H),0
vision,6,Is there a part of the purple battleship on tile B1?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the next tile of the blue battleship on C4?,(isSubset (set C-4) (coloredTiles Blue)),0
vision,6,Is the ship located at A1 horizontal?,(== (orient (color A-1)) H),0
vision,6,Is the purple ship located at B1 vertically aligned?,(and (isSubset (set B-1) (coloredTiles Purple)) (== (orient Purple) V)),0
vision,6,Is the purple ship located at B1 vertical?,(and (isSubset (set B-1) (coloredTiles Purple)) (== (orient Purple) V)),0
vision,6,Is the ship located at B1 part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the purple battleship oriented vertically?,(== (orient Purple) V),0
vision,6,Is the purple ship located vertically starting from A1?,(and (== (orient Purple) V) (isSubset (set A-1) (coloredTiles Purple))),0
vision,6,Is there a segment of a battleship located at D3?,(not (== (color D-3) Water)),0
vision,6,Is the ship located at B1 part of a horizontal battleship?,(isSubset (set B-1) (filter (lambda x0 (== (orient x0) H)) (set AllColors))),0
vision,6,Is the purple ship located horizontally on the board?,(== (orient Purple) H),0
vision,6,Is cell B1 a part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the purple ship located vertically at B1?,(and (== (orient Purple) V) (isSubset (set B-1) (coloredTiles Purple))),0
vision,6,Is the purple ship located vertically starting at B1?,(and (== (orient Purple) V) (isSubset (set B-1) (coloredTiles Purple))),0
vision,6,Is the next segment of the purple ship located at A2?,(isSubset (set A-2) (coloredTiles Purple)),0
vision,6,Is the ship located at B1 part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the purple battleship oriented horizontally?,(== (orient Purple) H),0
vision,6,Is the purple ship located horizontally starting at A1?,(and (== (orient Purple) H) (isSubset (set A-1) (coloredTiles Purple))),0
vision,6,Is the purple ship oriented horizontally?,(== (orient Purple) H),0
vision,6,Is the purple ship located at B1 vertically oriented?,(and (isSubset (set B-1) (coloredTiles Purple)) (== (orient Purple) V)),0
vision,6,Is the ship located at D3 orientated vertically?,(== (orient (color D-3)) V),0
vision,6,Is the purple ship located vertically at A1 and A2?,(and (isSubset (set A-1 A-2) (coloredTiles Purple)) (== (orient Purple) V)),0
vision,6,Is the purple ship located vertically on B1 and A1?,(isSubset (set B-1 A-1) (coloredTiles Purple)),0
vision,6,Is the purple ship located at A1 vertically oriented?,(and (== (orient Purple) V) (isSubset (set A-1) (coloredTiles Purple))),0
vision,6,Is the purple battleship vertically aligned?,(== (orient Purple) V),0
vision,6,Is the cell at B1 part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the ship located at B3 the purple battleship?,(isSubset (set B-3) (coloredTiles Purple)),0
vision,6,Is the purple ship located vertically in column A?,(and (== (orient Purple) V) (isSubset (set A-All) (coloredTiles Purple))),0
vision,6,Is the ship located at B1 part of a vertical battleship?,(== (orient (color B-1)) V),0
vision,6,Is the purple ship located vertically starting at A1?,(and (== (orient Purple) V) (isSubset (set A-1) (coloredTiles Purple))),0
vision,6,Is the ship located at A1 horizontal?,(== (orient (color A-1)) H),0
vision,6,Is the ship located at C3 placed vertically?,(== (orient (color C-3)) V),0
vision,6,Is the ship located at B1 a purple ship?,(== (color B-1) Purple),0
vision,6,Is cell B1 a part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the ship located at B3 part of the red ship?,(isSubset (set B-3) (coloredTiles Red)),0
vision,6,Is the ship located at B3 part of the blue battleship?,(isSubset (set B-3) (coloredTiles Blue)),0
vision,6,"Is the ship located at B3, C3, and D3 a battles",(isSubset (set B-3 C-3 D-3) (coloredTiles Battleship)),0
vision,6,"Is the ship located at B3,C3,D3 the blue battleship?",(isSubset (set B-3 C-3 D-3) (coloredTiles Blue)),0
vision,6,Is the next tile of the purple ship located at B1?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the purple ship located vertically starting from cell A1?,(isSubset (set A-1) (coloredTiles Purple)),0
vision,6,Is the purple ship positioned vertically?,(== (orient Purple) V),0
vision,6,Is the purple ship located vertically on A1 and A2?,(and (== (orient Purple) V) (isSubset (set A-1 A-2) (coloredTiles Purple))),0
vision,6,Is the next segment of the blue ship located at D3?,(isSubset (set D-3) (coloredTiles Blue)),0
vision,6,Is the ship located at A1-B1 a purple ship?,(isSubset (set A-1 B-1) (coloredTiles Purple)),0
vision,6,Is the purple ship located horizontally on the grid?,(== (orient Purple) H),0
vision,6,Is the ship located at B1 part of a battleship that is placed vertically,(== (orient (color B-1)) V),0
vision,6,Is the ship located at B3 a purple ship?,(== (color B-3) Purple),0
vision,6,Is the ship at B3 oriented vertically?,(== (orient (color B-3)) V),0
vision,6,Is the ship located at B3 vertically oriented?,(== (orient (color B-3)) V),0
vision,6,Is targeting cell B1 a potential hit?,(not (== (color B-1) Water)),0
vision,6,Is the ship located at B4 part of the blue battleship?,(isSubset (set B-4) (coloredTiles Blue)),0
vision,6,Is there a purple ship segment in either A2 or B1?,(isSubset (set A-2 B-1) (coloredTiles Purple)),0
vision,6,Is there a part of the blue battleship at C3?,(isSubset (set C-3) (coloredTiles Blue)),0
vision,6,Is the next segment of the purple ship located at A2?,(isSubset (set A-2) (coloredTiles Purple)),0
vision,6,Is the ship located at B3 a purple ship?,(== (color B-3) Purple),0
vision,6,Is the ship located at B3 the purple battleship?,(isSubset (set B-3) (coloredTiles Purple)),0
vision,6,Is the ship located at B3 a battleship that is placed horizontally?,(== (orient (color B-3)) H),0
vision,6,Is the purple ship located vertically on the board?,(== (orient Purple) V),0
vision,6,Is the ship located at B3 a purple ship?,(== (color B-3) Purple),0
vision,6,Is the purple battleship located vertically?,(== (orient Purple) V),0
vision,6,Is the ship located at B1 horizontal?,(== (orient (color B-1)) H),0
vision,6,Is the ship located at B3 horizontal?,(== (orient (color B-3)) H),0
vision,6,Is the blue ship located horizontally on row 3?,(and (== (orient Blue) H) (== (rowL (topleft (coloredTiles Blue))) 3)),0
vision,6,Is the ship located at B1 vertical?,(== (orient (color B-1)) V),0
vision,6,Is the tile at B1 a part of the purple battleship?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the purple ship located vertically on the A column?,(and (== (orient Purple) V) (any (map (lambda x0 (== (colL x0) A)) (coloredTiles Purple)))),0
vision,6,Is the blue battleship oriented vertically?,(== (orient Blue) V),0
vision,6,Is the blue ship vertical?,(== (orient Blue) V),0
vision,6,Is the blue battleship oriented horizontally?,(== (orient Blue) H),0
vision,6,Is the purple ship located vertically starting from A1?,(isSubset (set A-1) (coloredTiles Purple)),0
vision,6,Is there a part of the blue ship on C3?,(isSubset (set C-3) (coloredTiles Blue)),0
vision,6,Is the ship located at B3 part of the blue battleship?,(isSubset (set B-3) (coloredTiles Blue)),0
vision,6,Is the purple ship located on B1?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is there a segment of the purple battleship on B1?,(isSubset (set B-1) (coloredTiles Purple)),0
vision,6,Is the ship located at B3 horizontal?,(== (orient (color B-3)) H),0
vision,6,Is the blue ship positioned horizontally on the grid?,(== (orient Blue) H),0
ascii,7,Is the red battleship located at C2 oriented vertically?,(and (isSubset (set C-2) (coloredTiles Red)) (== (orient Red) V)),0
ascii,7,Is the red battleship located at either B2 or B3?,(isSubset (set B-2 B-3) (coloredTiles Red)),0
ascii,7,Is the red battleship at cell C2 oriented vertically?,(== (orient (color C-2)) V),0
ascii,7,Is the red battleship located at D2 oriented vertically?,(and (isSubset (set D-2) (coloredTiles Red)) (== (orient Red) V)),0.766405
ascii,7,Is the red battleship located vertically on the board?,(== (orient Red) V),0.766405
ascii,7,Is the red battleship positioned vertically?,(== (orient Red) V),0.766405
ascii,7,Is the blue battleship located at F6?,(isSubset (set F-6) (coloredTiles Blue)),0.938722
ascii,7,Is the Red battleship located in cell C2?,(isSubset (set C-2) (coloredTiles Red)),0.992933
ascii,7,Is the red battleship placed vertically?,(== (orient Red) V),0.766405
ascii,7,"Is the blue battleship B1-F1 or B6-F6, arranged horizontally?",(or (isSubset (set B-1-F-1) (coloredTiles Blue)) (isSubset (set B-6-F-6) (coloredTiles Blue))),0
ascii,7,Is the purple battleship located at D4 oriented vertically?,(and (isSubset (set D-4) (coloredTiles Purple)) (== (orient Purple) V)),0
ascii,7,Is the blue battleship located in other cells in row 6?,(intersection (set (rowTiles 6)) (coloredTiles Blue)),0
ascii,7,Is the Red battleship located vertically on the board?,(== (orient Red) V),0.766405
ascii,7,Is the red battleship located at C2?,(isSubset (set C-2) (coloredTiles Red)),0.992933
ascii,7,Is the blue battleship located at F6?,(isSubset (set F-6) (coloredTiles Blue)),0.938722
ascii,7,Is the Red battleship located vertically on the board?,(== (orient Red) V),0.766405
ascii,7,Is the red battleship located in the cell D2?,(isSubset (set D-2) (coloredTiles Red)),0
ascii,7,Is the Red ship located at C2?,(isSubset (set C-2) (coloredTiles Red)),0.992933
ascii,7,Is the Blue battleship located at F6?,(isSubset (set F-6) (coloredTiles Blue)),0.938722
ascii,7,Is the purple battleship located at D4 positioned vertically?,(and (isSubset (set D-4) (coloredTiles Purple)) (== (orient Purple) V)),0
ascii,7,Is the red battleship at cell C2 oriented vertically?,(== (orient Red) V),0.766405
ascii,7,"Is the purple battleship positioned either in cells C4, D4, or E4?",(isSubset (set C-4 D-4 E-4) (coloredTiles Purple)),0.77935
ascii,7,Is the blue battleship located vertically in column F?,(and (== (orient Blue) V) (isIn (colL (topleft (coloredTiles Blue))) F)),0
ascii,7,Is the red battleship at D2?,(isSubset (set D-2) (coloredTiles Red)),0
ascii,7,Is the purple battleship placed vertically at D4 and D5?,(and (== (orient Purple) V) (isSubset (set D-4 D-5) (coloredTiles Purple))),0
ascii,7,Is the red battleship located at C2?,(isSubset (set C-2) (coloredTiles Red)),0.992933
ascii,7,Is the red battleship positioned vertically in cells D2 and D3?,(and (== (orient Red) V) (isSubset (set D-2 D-3) (coloredTiles Red))),0.766405
ascii,7,Is the Blue battleship at E6?,(isSubset (set E-6) (coloredTiles Blue)),0
ascii,7,Is the red battleship located at C2?,(isSubset (set C-2) (coloredTiles Red)),0.992933
ascii,7,Is the Red battleship positioned vertically in the grid?,(== (orient Red) V),0.766405
ascii,7,Is the blue battleship located at F6?,(isSubset (set F-6) (coloredTiles Blue)),0.938722
ascii,7,Is the Red battleship located at C2 vertically oriented?,(and (isSubset (set C-2) (coloredTiles Red)) (== (orient Red) V)),0
ascii,7,Is the red battleship located vertically at C2?,(and (== (orient Red) V) (isSubset (set C-2) (coloredTiles Red))),0
ascii,7,Is the red battleship in position D2 horizontal?,(isSubset (set D-2) (coloredTiles Red)) (== (orient Red) H),0
ascii,7,Is the purple battleship located at D5?,(isSubset (set D-5) (coloredTiles Purple)),0
ascii,7,Is the blue battleship located vertically at F6?,(and (== (orient Blue) V) (isSubset (set F-6) (coloredTiles Blue))),0
ascii,7,Is the Red battleship located at C2?,(isSubset (set C-2) (coloredTiles Red)),0.992933
ascii,7,Is the Purple battleship located on E4 and F4?,(isSubset (set E-4 F-4) (coloredTiles Purple)),0.391244
ascii,7,Is the red battleship located vertically at C2?,(and (isSubset (set C-2) (coloredTiles Red)) (== (orient Red) V)),0
ascii,7,Is the red battleship positioned vertically?,(== (orient Red) V),0.766405
ascii,7,Is the blue battleship (B) located at F6?,(isSubset (set F-6) (coloredTiles B)),0
ascii,7,Is the Red battleship located horizontally on the board?,(== (orient Red) H),0.766405
ascii,7,Is the purple battleship located on E4 and F4?,(isSubset (set E-4 F-4) (coloredTiles Purple)),0.391244
ascii,7,"Is the red battleship, which got hit at C2, oriented vertically?",(== (orient Red) V),0.766405
ascii,7,Is the Red battleship located at C2?,(isSubset (set C-2) (coloredTiles Red)),0.992933
ascii,7,Is the Blue battleship located at F6?,(isSubset (set F-6) (coloredTiles Blue)),0.938722
ascii,7,Is the red battleship at position C2 oriented vertically?,(== (orient C-2) V),0
